"","random.stat","random.pval","obs.pval","obs.stat","label","mean_numeric","sd_numeric"
"13796",-1.5326268355488,0.414585414585415,0.0628963950221934,-1.86570155221303,"AA=0.9, BB=0.9, r=0.75",2.34,1.54050196124029
"13797",3.94690830287643,0.593406593406593,0.251957509474834,-1.14710699218745,"AA=0.9, BB=0.9, r=0.75",1.766,1.37514582939563
"13798",3.0976060519375,0.03996003996004,0.00000157191365164373,-4.86103483400744,"AA=0.9, BB=0.9, r=0.75",1.9,1.29821829500395
"13799",-1.4815228605774,0.14985014985015,0.000416548380956789,3.56154254098754,"AA=0.9, BB=0.9, r=0.75",2.044,1.60224791989055
"13800",3.30371316288804,0.184815184815185,0.00000129311966609927,4.9110431479955,"AA=0.9, BB=0.9, r=0.75",2.236,1.44099164252526
"13801",-0.139952127633007,0.273726273726274,0.0264050981466647,2.22713614966836,"AA=0.9, BB=0.9, r=0.75",2.222,1.36691364241185
"13802",-1.62149701475856,0.228771228771229,0.0214822199728841,2.31081223046617,"AA=0.9, BB=0.9, r=0.75",1.998,1.30897778655384
"13803",5.13185768696445,0.470529470529471,0.0971271336079829,1.66295741854634,"AA=0.9, BB=0.9, r=0.75",2.206,1.62753240319414
"13804",1.77189630497092,0.533466533466533,0.202242857763039,-1.27731925007337,"AA=0.9, BB=0.9, r=0.75",1.93,1.37144512228776
"13805",-1.96267438987422,0.424575424575425,0.0827790552582739,1.73842300224938,"AA=0.9, BB=0.9, r=0.75",1.608,1.19548918388146
"13806",-1.27273953054558,0.440559440559441,0.000611309015730711,-3.44946930368192,"AA=0.9, BB=0.9, r=0.75",1.852,1.1819009178265
"13807",-1.29305708711632,0.857142857142857,0.680979611141133,-0.411377791561207,"AA=0.9, BB=0.9, r=0.75",2.096,1.49909257789979
"13808",-0.422192796656801,0.326673326673327,0.0811315686985193,-1.75261871754162,"AA=0.9, BB=0.9, r=0.75",1.904,1.17026622872412
"13809",-2.19047437588478,0.712287712287712,0.121600338079425,-1.55082758297989,"AA=0.9, BB=0.9, r=0.75",2.074,1.47270557934941
"13810",4.462955599063,0.633366633366633,0.0655996135114175,-1.84521808839434,"AA=0.9, BB=0.9, r=0.75",1.62,1.36062581381158
"13811",-1.49715684119546,0.807192807192807,0.587124064979515,-0.543624638393406,"AA=0.9, BB=0.9, r=0.75",2.084,1.42864483063644
"13812",-2.09240904438954,0.935064935064935,0.810226098076515,-0.240287356131935,"AA=0.9, BB=0.9, r=0.75",2.014,1.42050683889896
"13813",-1.79213913264319,0.913086913086913,0.832944019946535,-0.211146719562983,"AA=0.9, BB=0.9, r=0.75",2.386,1.59564914451291
"13814",-2.4881041703283,0.165834165834166,0.000679160040288885,3.42007767358625,"AA=0.9, BB=0.9, r=0.75",2.11,1.50413591463651
"13815",1.40040287859019,0.94005994005994,0.873987765618127,-0.158688538557185,"AA=0.9, BB=0.9, r=0.75",1.982,1.55773202384628
"13816",0.653035850144992,0.824175824175824,0.589669123754026,0.539746820408047,"AA=0.9, BB=0.9, r=0.75",1.984,1.4155392975845
"13817",2.42946774647184,0.892107892107892,0.739739273324079,0.332406083134774,"AA=0.9, BB=0.9, r=0.75",1.954,1.34741049055591
"13818",-0.309963271287503,0.638361638361638,0.192898873851348,1.30382083017629,"AA=0.9, BB=0.9, r=0.75",2.202,1.36708956097816
"13819",-0.0226524688371446,0.937062937062937,0.839495326890318,0.202653590444758,"AA=0.9, BB=0.9, r=0.75",1.734,1.25634422098532
"13820",-2.88183775287323,0.997002997002997,0.995066768755521,-0.00618760648260622,"AA=0.9, BB=0.9, r=0.75",2.098,1.51028405137301
"13821",-5.85007038824078,0.456543456543457,0.000000491119400930141,-5.10740728899985,"AA=0.9, BB=0.9, r=0.75",2.2,1.39853917487044
"13822",-1.8767535125521,0.198801198801199,0.00000120233205165647,-4.96245897667684,"AA=0.9, BB=0.9, r=0.75",2.09,1.58585303849992
"13823",-1.56684088191704,0.548451548451548,0.257016153309991,-1.134790187095,"AA=0.9, BB=0.9, r=0.75",2.084,1.26813261161492
"13824",-1.06447075243349,0.308691308691309,0.0458674564901369,-2.00162827327283,"AA=0.9, BB=0.9, r=0.75",2.25,1.33980975528644
"13825",1.91596899001951,0.714285714285714,0.478463606142501,-0.709311945923337,"AA=0.9, BB=0.9, r=0.75",1.952,1.41481426300331
"13826",-0.20600628238531,0.126873126873127,0.00248265329003558,-3.04512834193376,"AA=0.9, BB=0.9, r=0.75",2.214,1.52343220767541
"13827",-1.33012784869338,0.778221778221778,0.490498381922736,0.690134597039835,"AA=0.9, BB=0.9, r=0.75",1.964,1.50573519483138
"13828",2.38960126492964,0.735264735264735,0.390057426743422,-0.860275453167588,"AA=0.9, BB=0.9, r=0.75",1.942,1.43623170938609
"13829",0.546313176652652,0.827172827172827,0.622179479750411,-0.493161946565351,"AA=0.9, BB=0.9, r=0.75",1.992,1.57889893396866
"13830",-0.681403845896275,0.287712287712288,0.0336702436144318,2.13702110487923,"AA=0.9, BB=0.9, r=0.75",2.116,1.40801598642774
"13831",1.12775202612403,0.352647352647353,0.0843725547698092,1.73086535288829,"AA=0.9, BB=0.9, r=0.75",1.628,1.3255679011356
"13832",-1.4023371510928,0.0989010989010989,0.000692074583965374,3.41503889813149,"AA=0.9, BB=0.9, r=0.75",2.268,1.42837548040634
